student_id,age,gender,parental_education,study_hours_week,attendance_rate,extracurricular,sleep_hours,previous_scores,tutoring,internet_quality,family_income,health_status,final_grade,study_efficiency,health_sleep_ratio
STD00985,0.4974835263910588,M,bachelor,0.3303809463347637,-0.15828523781006978,No,0.9844096147183624,0.20350364365146806,Yes,Good,Medium,,1.0624548550368302,0.32565405517619744,
STD00986,-0.5870708898581224,M,master,-0.5480657816462357,1.6543194451261507,No,0.21647231849321963,1.6775462375914918,No,Good,Medium,,-0.627280920519315,-0.7277930138411255,
STD00013,-0.9485890286078494,F,bachelor,-0.37557974810157935,-0.2928454107791341,No,0.0,-0.13874283664614256,No,Excellent,Low,,-1.1578418357376599,-0.3552221229616222,
STD00046,-1.3101071673575764,F,bachelor,-1.234313786534618,0.36709308459120377,Yes,0.40647742271387355,1.53911867351221e-15,Yes,Good,Low,,-1.8563017747592785,-1.2374452606387518,
STD01582,-0.22555275110839532,M,bachelor,0.2490661019494258,-1.120984122360802,No,0.8656564245804536,-0.1809821174423659,No,Poor,Medium,,0.26325550173324747,0.5544966463443833,
STD02024,0.4974835263910588,F,high_school,0.08520437008200235,0.0,No,1.1506640809114337,-0.5925443405850622,No,Excellent,Low,,0.09267009354912206,0.044654864625542835,
STD01384,-1.3101071673575764,F,master,0.2318174985949601,-1.726504900721592,Yes,1.2852510297343969,0.6529729136625699,No,Excellent,Low,,0.39891791296629325,0.7988740086718155,
STD01360,0.13596538764133173,M,master,0.0038895256966643946,0.47296027950068753,Yes,0.3985605433713465,1.53911867351221e-15,Yes,Good,Medium,,1.0624548550368302,-0.12762003545430417,
STD00539,0.8590016651407858,M,  bachelor ,-0.4260935150682287,1.4534685987090914,No,0.0,1.53911867351221e-15,No,Poor,Low,,-1.6481069852432195,-0.6174776714588343,
STD01634,0.13596538764133173,F,master,0.0038895256966643946,-1.2980890559009675,No,0.19272168046563842,0.09086556152820402,No,Good,High,,1.0624548550368302,0.321088854659666,
STD00722,-0.9485890286078494,F,master,-1.0618277529899618,0.0,Yes,0.7231525964149634,0.9443156453083209,No,Good,Medium,,-1.9745026875167824,-1.066752826016236,
STD00566,-0.22555275110839532,F,master,0.49793880749242975,0.5006638445237303,Yes,0.0,-1.344186927061459,No,Good,Medium,,1.0624548550368302,0.30862064028269726,
STD00995,-0.22555275110839532,F,high_school,-0.07003306010818823,1.9946775296949604,Yes,0.5410643715368366,0.6248133931317541,Yes,Poor,High,,-0.22029368682017966,-0.4059936385978682,
STD01832,1.220519803890513,F,high_school,0.14064630943564177,1.0517669058749726,Yes,0.3589761466587104,-0.704099364226372,Yes,Good,High,,1.0624548550368302,-0.11225468066229322,
STD00983,-0.9485890286078494,M,high_school,0.3587179375599571,-0.051428629864048274,No,-0.16353788994808754,-1.5434696877410805,No,Excellent,Medium,,-0.22566645558188528,0.3237705216698319,
STD00273,-0.22555275110839532,F,bachelor,-0.36449136023085144,1.2041365135017064,Yes,-0.3218754767986325,0.5208397788641256,No,Poor,Medium,,-0.7105588363257394,-0.544144547195068,
STD02387,-0.5870708898581224,F,high_school,-0.6811264360949705,1.5929758368608415,Yes,0.37480990534376457,-0.9217941190992187,Yes,Good,High,,-0.39490867157558385,-0.824690316082894,
STD01716,1.220519803890513,F,bachelor,0.49177859200869195,0.21076582481832032,No,1.4594223752699966,0.7645279373038789,Yes,Poor,Medium,,1.0624548550368302,0.3788632587177045,
STD02261,0.8590016651407858,F,high_school,-0.42486147197148116,-0.07715336881401626,Yes,-0.5514649777319225,-0.28928796563781217,Yes,Good,Low,,-0.8972625507949796,-0.4383796801494381,
STD00356,0.8590016651407858,M,bachelor,0.9020489432256245,-0.5708704740460981,Yes,-1.5727424129179366,-0.7658336976977763,NO,Excellent,Low,,0.8112779154271322,1.0641917496244255,
STD01469,-0.22555275110839532,F,high_school,-1.1061813044728732,-0.7944778203035138,Yes,0.19272168046563842,0.4666868547664024,No,Good,Medium,,-1.6064680273400074,-1.0809622018271694,
STD01525,-0.22555275110839532,F,high_school,0.22812136930471755,1.2832895564246865,No,-1.1927322044766286,0.8641693176436896,No,Excellent,Medium,,0.3895155676333089,-0.08071603645031361,
STD01588,-1.3101071673575764,M,bachelor,-0.933695270928217,0.1434857383337882,No,0.09771912835531145,0.7677771127497425,No,Excellent,Medium,,-0.9563630071737316,-0.9509544105165774,
STD01768,0.13596538764133173,F,master,-0.22527049029837903,1.1556552747113822,Yes,-0.19520540731819652,-0.3889293459776229,Yes,Poor,Medium,,-0.4150565544319774,-0.4261733325143421,
STD01590,0.13596538764133173,F,bachelor,-0.7661374097705511,0.5768486483370986,  Yes ,0.0,-0.18206517592432092,No,Excellent,High,,-0.1155246959669368,-0.8260367474667685,
STD00633,-0.9485890286078494,M,bachelor,-0.7870821424152593,-0.13750756404278772,Yes,-0.5989662537870857,0.3313045445220946,No,Excellent,Medium,,-0.8851738210811435,-0.7887566164132954,
STD00072,-0.22555275110839532,F,bachelor,-0.915214624477004,1.680044184076118,No,-0.8364726340629027,0.3280553690762311,No,Excellent,Low,,-0.4996776624288267,-1.0066640902209323,
STD00637,1.220519803890513,M,bachelor,0.25399427433641586,1.749303096633725,No,0.9052408212930904,0.3063941994371423,Yes,Poor,Medium,,1.0624548550368302,-0.13529249656440961,
STD01373,1.220519803890513,F,high_school,-0.2991930761032317,-1.2337772085260472,Yes,0.0,-2.5972855906827723,Yes,Excellent,Medium,,-1.363350240872867,-0.07239637629905099,
STD02199,-0.9485890286078494,F,high_school,0.8392147452914995,1.0972799055556848,Yes,0.46981245745409156,-1.9214570979431875,No,Good,Medium,,1.0624548550368302,0.45086026751108826,
STD00016,0.8590016651407858,F,doctorate,-0.27948038655527097,-1.0438099055108974,No,0.5093968541667276,-1.0344322012224827,No,Poor,Medium,,0.1840071624981019,-0.09696457707737322,
STD00469,0.8590016651407858,  M ,bachelor,-0.20925393004066087,-0.8112978419246469,No,0.0,-0.8329833235789528,No,Good,Medium,,0.04297198250335247,-0.07275899329752424,
STD02252,1.220519803890513,F,high_school,-0.557922126420216,-1.8313826825945387,  No ,0.8498226658953995,1.53911867351221e-15,No,Good,Medium,,-2.511779563687258,-0.2564680216937366,
STD00336,-0.9485890286078494,F,bachelor,0.34146933420549164,-0.27107832397531495,Yes,0.46189557811156445,1.8605831210417956,No,Good,Medium,,1.0624548550368302,0.36935755261029724,
STD02189,0.13596538764133173,F,master,-0.26962404178129057,-0.3729878667386506,Yes,-0.8048051166927938,0.3778760592461365,No,Good,Medium,,-0.25118710719998255,-0.2320232058288158,
STD00787,-0.22555275110839532,M,bachelor,0.3205246015607834,-0.34429488867907004,Yes,-0.7493869612951035,0.9053255399579603,NO,Good,Low,,0.5533850148653038,0.3697186697229304,
STD01076,1.220519803890513,F,high_school,-0.6761982637079803,-0.22655473733113898,Yes,-0.28229108008599646,-1.5965395533568487,Yes,Excellent,Medium,,-1.481551153630371,-0.669094532421234,
STD00853,-0.9485890286078494,F,master,-0.11808274088134255,-0.5372304308038317,Yes,-0.5435480983893954,0.40495252129499804,No,Good,Medium,,-0.8220437881311128,-0.03797312130416718,
STD00447,-1.3101071673575764,M,bachelor,-1.0495073220224862,0.3067388893624323,Yes,-0.8443895134054304,-0.3163644276866737,No,Poor,Low,,-2.1786679004615626,-1.0666642596184206,
STD00448,0.8590016651407858,M,bachelor,-0.10083413752687685,-0.7835942769016042,Yes,-0.48021306364917743,0.802434984172286,No,Good,High,,0.7051657323834644,0.04175703212519286,
STD01429,0.8590016651407858,F,master,0.44003278194529505,0.5006638445237303,No,0.0,-0.5048166035467504,No,Good,Medium,,0.9079877531378177,0.25689853896822823,
STD01595,0.4974835263910588,F,master,-0.24991135223332986,-1.5137810978660853,Yes,-1.0977296523663016,1.6309747228674492,Yes,Excellent,Medium,,0.6917338104792013,0.0697640456656892,
STD02118,0.8590016651407858,M,master,1.1053360541889692,0.4314049319661248,Yes,0.33522550863112854,0.24032763203791938,Yes,Excellent,Medium,,1.0624548550368302,0.8746087756257318,
STD02000,-0.22555275110839532,F,master,0.49054654891194444,0.0,No,1.0477446494585805,-0.810239095457909,No,Good,Medium,,1.0624548550368302,0.43740795831098356,
STD00377,1.220519803890513,M,doctorate,0.04947512027632345,1.3446331646899943,No,0.0,0.4591054453927212,No,Good,Medium,,0.8260530295218202,-0.2319805968232642,
STD00337,0.13596538764133173,F,high_school,-0.07003306010818823,0.9755821020616056,No,0.7231525964149634,-0.6900196039609636,Yes,Excellent,Medium,,1.0624548550368302,-0.27435228287109087,
STD01828,-0.9485890286078494,F,bachelor,-0.07003306010818823,-1.5385164237795161,Yes,-1.8498331899063898,0.2641549186409182,No,Excellent,Medium,,-0.042992317683923684,0.3131998233850282,
STD01470,0.8590016651407858,M,high_school,10.961680828169326,-0.16620054210236754,Yes,0.0,1.0991930082278083,Yes,Good,Medium,,1.0624548550368302,10.92734259749169,
STD00913,1.220519803890513,M,bachelor,-0.8807174177680727,-0.19984058534463395,No,1.0398277701160534,-0.5687170539820641,Yes,Good,Medium,,0.3196695737311476,-0.877133181281712,
STD02444,1.220519803890513,F,bachelor,-0.8757892453810825,-1.2980890559009675,Yes,-0.48021306364917743,0.71362418865202,No,Excellent,Low,,-1.3552910877303095,-0.7714483570445103,
STD01713,1.220519803890513,M,bachelor,-0.7612092373835609,-0.5085374527442519,Yes,0.7469032344425454,-0.29145408260172145,No,Excellent,Low,,-0.9375583165077649,-0.7265332413439208,
STD02079,0.13596538764133173,M,high_school,0.9673472273532441,-1.1358253179088604,Yes,0.7389863551000176,1.4230274943321937,Yes,Poor,Medium,,1.0624548550368302,1.4219841912722384,
STD02018,-1.3101071673575764,M,high_school,-0.7488888064160854,-0.8152554940707958,No,0.0,0.2836499713160985,No,Good,Low,,-1.8845088107582275,-0.6784391251477944,
STD02044,1.220519803890513,M,doctorate,-0.3558670585536187,-0.4204796924924377,Yes,0.46189557811156445,-0.3867632290137144,No,Poor,Medium,,-0.8583099772726193,-0.3127916564066574,
STD01093,-0.22555275110839532,F,high_school,-0.4753752389381305,-0.6351823214210185,Yes,0.07396849032772952,0.49917860922503604,No,Poor,Medium,,-1.2558948656387723,-0.4025368673857082,
STD01507,0.13596538764133173,F,high_school,-0.26223178320080526,1.4138920772476014,No,1.3090016677619793,1.7035396411583983,No,Excellent,Medium,,0.45667517715461836,-0.48571579905355755,
STD01733,-1.3101071673575764,M,high_school,-0.5123365318405568,0.6025733872870659,Yes,0.2243891978357474,0.1396031932161544,No,Good,Medium,,-0.3505833292915198,-0.604743055486435,
STD01862,0.4974835263910588,F,high_school,-0.48892771300235355,0.6540228651870033,Yes,0.0,-1.182811213250244,Yes,Excellent,Low,,-1.4425985801080126,-0.5897357652024223,
STD00071,-0.9485890286078494,F,master,-0.04416015507648991,0.0,No,1.0398277701160534,-0.1928957607438657,No,Good,Medium,,1.0624548550368302,-0.08069186740172542,
STD02127,-1.3101071673575764,F,master,0.4548172991062657,0.5719015831544113,Yes,-0.15562101060556047,1.53911867351221e-15,No,Good,Medium,,1.0624548550368302,0.2528920606949077,
STD00979,0.4974835263910588,M,high_school,-0.23266274887886415,-0.439278540186645,Yes,-0.8681401514330117,1.1500967568796678,No,Poor,Medium,,-0.9738245056492715,-0.18044156265431952,
STD01423,-1.3101071673575764,M,bachelor,-0.612132022677108,0.4007331278334695,Yes,-1.0027271002559748,0.23924457355596512,No,Poor,Medium,,-1.1632146044993636,-0.6732061994756618,
STD02504,0.8590016651407858,F,high_school,-0.04662424126998495,-0.9310168193456521,No,2.3698634996606294,-2.5745413625617286,Yes,Good,Medium,,-1.0879958418354987,0.14372983086209554,
STD01057,0.4974835263910588,F,doctorate,0.3143643860770456,1.343643751653458,Yes,-0.05270157915270643,-0.006609701847697468,Yes,Excellent,Low,,1.0624548550368302,-0.022750687366146927,
STD00470,0.13596538764133173,M,master,-0.20678984384716584,3.087978935068608,No,0.20855543915069255,1.4446886639712817,No,Excellent,Low,,1.0624548550368302,-0.6010541649416338,
STD01418,-0.9485890286078494,M,bachelor,0.051939206469818484,0.34829423689699646,Yes,-0.5197974603618135,2.2450688821356297,Yes,Good,Medium,,0.7803844950473313,-0.060386881689547894,
STD01377,0.8590016651407858,M,high_school,0.19239211949903864,1.2249141872689893,No,-1.0423114969686116,0.7342022998091554,Yes,Good,Medium,,0.4499592162024878,-0.09944765266455373,
STD00283,-1.3101071673575764,M,high_school,-0.9312311847347219,0.4541614318064802,Yes,0.7548201137850724,0.9226544756692313,Yes,Good,Medium,,-1.4909534989633553,-0.9655346936295466,
STD00876,-0.5870708898581224,M,high_school,0.6889054874882993,0.0,Yes,0.17688792178058357,2.1486766772416823,No,Poor,Medium,,0.9093309453282445,0.629606280752795,
STD00920,-1.3101071673575764,M,doctorate,-0.07003306010818823,-0.34924195386175666,Yes,-1.0185608589410295,2.248318057581493,Yes,Good,Medium,,1.0624548550368302,-0.031016225994979146,
STD01969,0.13596538764133173,F,bachelor,-0.07003306010818823,0.0,No,0.0,1.53911867351221e-15,No,Good,Low,,1.0624548550368302,-0.10576121380717896,
STD01211,-1.3101071673575764,F,bachelor,0.24167384336894046,0.8123289510329608,No,-0.5435480983893954,-0.8719734289293134,No,Good,Medium,,0.4016042973471451,0.01594856166354366,
STD00950,-1.3101071673575764,F,master,-0.09960209443012934,1.3624425993476652,No,-0.9393920655157575,1.0796979555526287,No,Excellent,Medium,,1.0624548550368302,-0.35195171666329456,
STD00534,0.4974835263910588,F,bachelor,0.36857428233393746,0.40963784516230495,No,0.0,-0.5633017615722914,No,Good,Medium,,0.32369915030242635,0.21451922652612157,
STD02290,-0.9485890286078494,M,master,0.2810992224648619,0.31564360669126706,Yes,0.0027165762449844763,0.2414106905198744,No,Good,Medium,,1.0624548550368302,0.15686794706535745,
STD01365,-0.5870708898581224,F,master,-0.8129550474469578,0.0,Yes,0.10563600769783851,0.03454652046657162,Yes,Good,Medium,,-0.30088521824575215,-0.825609589163777,
STD00397,-1.3101071673575764,F,doctorate,0.34393342039898667,2.1114282680063536,No,-1.6044099302880455,-0.15715483083936785,No,Good,Low,,0.5412962851514695,-0.12347841568522475,
STD00185,-1.3101071673575764,M,bachelor,-0.960800219056663,0.11281393420113359,Yes,1.3010847884194523,-0.6542786740564666,No,Poor,Medium,,-1.9274909608518667,-0.9749727700461314,
STD00443,0.13596538764133173,M,high_school,-1.1677834593102505,1.3129719475208035,No,-1.6519112063432086,1.389452681391605,No,Excellent,Low,,-2.181354284842416,-1.1922193797607898,
STD00456,-0.22555275110839532,F,high_school,-0.7870821424152593,0.3374106934950869,Yes,0.3193917499460744,-0.051015099607830836,No,Good,Low,,-1.8428698528550154,-0.8272546009346492,
STD01044,-1.3101071673575764,M,master,-0.4137730841007533,1.227882426378601,No,0.0,1.53911867351221e-15,No,Good,Medium,,0.1396818202140379,-0.5861743228114941,
STD01744,-0.22555275110839532,F,doctorate,0.946402494708536,0.39974371479693244,No,0.27189047389091053,0.3204739597025498,No,Poor,High,,1.0624548550368302,0.7412702045597264,
STD00082,-0.5870708898581224,M,bachelor,-0.15504403378376896,1.567251097910873,Yes,0.6043994062770546,-0.055347333535648593,No,Good,High,,0.22564612040131404,-0.42024650499486005,
STD02459,0.4974835263910588,M,high_school,-0.07003306010818823,-2.2162643538075244,No,1.1348303222263796,2.9620535971894846,Yes,Good,High,,1.0624548550368302,0.6086546414745786,
STD00405,-1.3101071673575764,F,high_school,-0.6638778327405048,0.0,No,1.3644198231596703,-1.8055698403740599,Yes,Good,High,,-0.9442742774598955,-0.6811624027323537,
STD00240,1.220519803890513,M,high_school,0.30081191201282265,0.8251913205079444,Yes,-1.2956516359294827,-1.8640549983996015,No,Excellent,Medium,,-0.4741570108107294,0.06371893191357277,
STD00837,-1.3101071673575764,F,high_school,-0.33492232590891047,-0.3917867144328579,Yes,0.0,0.05187545617784343,Yes,Good,Low,,-0.3519265214819467,-0.2961659670174044,
STD02128,1.220519803890513,F,bachelor,-0.07003306010818823,-0.1770840855042771,Yes,-1.5252411368627727,-0.22105528127468152,Yes,Good,Low,,0.46607752248760265,-0.06900071377489446,
STD00740,1.220519803890513,F,bachelor,-0.10576230991386715,0.18998815105103825,No,-0.8364726340629027,0.4255306324521326,Yes,Good,Medium,,0.8179938763792647,-0.17636552719682144,
STD00117,-0.22555275110839532,F,master,-0.5628502988072062,-1.0527146228397328,Yes,0.4935630954816735,0.06920439188911445,Yes,Good,High,,1.0624548550368302,-0.42890625704195745,
STD01531,0.8590016651407858,F,master,0.33777320491524887,-0.6856423862844174,No,0.7944045104977085,-0.7983254521564099,No,Good,Medium,,1.0624548550368302,0.49748908004600834,
STD01013,-0.9485890286078494,M,high_school,0.032226516921857754,0.5966369090678423,Yes,0.2560567152058564,0.9443156453083209,No,Good,Medium,,-0.13701577101375728,-0.12488541946598601,
STD02487,-0.9485890286078494,M,bachelor,-0.7624412804803085,0.7470276906215034,Yes,1.3802535818447246,-0.3813479366039417,No,Good,Medium,,-1.2370901749728056,-0.8348494561534138,
STD00485,0.8590016651407858,F,master,0.11107727511370068,-0.13157108582356405,Yes,0.9131577006356174,-0.4506636794490273,No,Poor,High,,0.9120173297090964,0.10082074013648137,
STD00287,-1.3101071673575764,M,high_school,-1.2293856141476278,0.8528948855309872,No,-0.9314751861732297,-0.41817192499039374,No,Excellent,Low,,-1.9489820358986851,-1.2373934259976196,
STD02103,0.13596538764133173,M,bachelor,0.3587179375599571,-1.3851574031162446,Yes,-0.12395349323545149,1.2096649733871645,No,Good,High,,-0.005382936351990247,0.8013942541214264,
STD01474,1.220519803890513,M,high_school,0.30081191201282265,0.07521623881271829,Yes,0.15313728375300237,2.057699764757509,No,Good,Low,,-0.08060169901585712,0.23409127502138102,
STD00176,0.13596538764133173,F,high_school,0.5053310660729151,0.5877321917390081,Yes,-1.1373140490789384,0.09736391241993027,No,Poor,Medium,,-0.4096837856702718,0.2936326448004015,
STD01868,1.220519803890513,F,high_school,-0.7587451511900658,-0.9231015150533544,Yes,0.39064366402881945,1.6818784715193102,Yes,Poor,Medium,,-0.6514583799469873,-0.6764165012745862,
STD00021,0.13596538764133173,M,high_school,-0.6811264360949705,0.6579805173331514,Yes,-0.9789764622283935,0.3735438253183187,Yes,Excellent,Medium,,-1.038297730789729,-0.7577190957841027,
STD01471,0.4974835263910588,M,master,-0.07003306010818823,0.15436928173569775,Yes,-1.3431529119846466,0.0453771052861164,No,Good,Medium,,-2.451335915118079,-0.13605343561380132,
STD01167,0.4974835263910588,F,high_school,-0.3127455501674546,0.5253991704371612,Yes,-1.4460723434375007,-0.10950025763337173,Yes,Good,Low,,-1.1484394904046755,-0.418871128182746,
STD02419,-1.3101071673575764,F,high_school,-0.4692150234543928,-0.5906587347768425,Yes,0.16105416309552942,1.198834388567619,No,Good,Medium,,-0.5090800077618111,-0.4033799174315221,
STD02192,-0.22555275110839532,M,doctorate,-0.18954124049270013,-0.06429099933903192,Yes,-0.25854044205841453,1.53911867351221e-15,No,Good,High,,1.0624548550368302,-0.2097440938389356,
STD02213,1.220519803890513,F,bachelor,-0.42978964435847133,0.02277734787624457,Yes,-0.5039637016767586,-0.7008501887805084,No,Good,Low,,-0.9832268509822558,-0.45757391219850974,
STD00933,-1.3101071673575764,F,high_school,-0.4630548079706551,-0.11178282509281973,No,0.0,-0.02393863755896927,No,Good,Medium,,-1.3458887423973271,-0.47098161111146564,
STD01856,1.220519803890513,M,master,-0.07865736178542108,-0.3571572581540544,Yes,-0.1793716486331424,1.53911867351221e-15,No,Good,Medium,,0.7185976542877255,-0.03810756256958036,
STD00358,-0.9485890286078494,F,bachelor,0.49670676439568223,-0.47093975735583665,Yes,-1.2639841185593736,-0.08892214647623718,No,Good,Low,,0.2726578470662318,0.5940175382937228,
STD00119,1.220519803890513,F,doctorate,0.05440329266331374,0.0,Yes,-0.2506235627158874,0.20350364365146806,Yes,Good,High,,1.0624548550368302,0.014810404619050433,
STD02303,1.220519803890513,F,high_school,0.40799966142985894,-0.27998304130414975,No,-0.5831324951020315,-0.5167302468482495,Yes,Good,High,,0.6447220838142855,0.4396648688384608,
STD01295,0.13596538764133173,M,high_school,-0.07003306010818823,0.6470969739312419,No,0.2560567152058564,0.5284211882378068,No,Excellent,Low,,-0.377447173100044,-0.223192987153565,
STD02385,0.13596538764133173,F,doctorate,-0.07003306010818823,-0.09892045561783538,Yes,0.0,1.1771732189285293,No,Good,High,,0.17863439373639822,-0.08550298697676624,
STD00407,1.220519803890513,M,bachelor,-1.0187062446037978,0.02277734787624457,Yes,0.0,-0.05209815808978509,Yes,Good,High,,0.2874329611609198,-1.0260072945732015,
STD01719,-0.9485890286078494,M,high_school,-0.533281264485265,-1.591944727752527,No,-0.6385506504997217,0.33238760300404885,Yes,Good,Low,,-1.1054573403110386,-0.28142302538556735,
STD00500,1.220519803890513,F,master,-0.36818748952109415,0.048502086826213264,Yes,0.11355288704036559,-0.7430894695767325,No,Good,Low,,-0.11149511939565808,-0.40198885957586644,
STD00110,-1.3101071673575764,M,bachelor,-0.22280640410488378,1.2694377739131653,No,0.8260720278678169,0.81326556899183,No,Excellent,Low,,1.0624548550368302,-0.43798399251122605,
STD02089,0.4974835263910588,M,master,-0.7304081599648723,-2.123259528373024,Yes,0.18480480112311135,1.3103894122089288,No,Poor,Low,,-1.273356364114312,-0.4372960557474615,
STD00519,0.4974835263910588,M,master,0.11600544750069097,0.752964168840727,Yes,-1.2243997218467377,2.2093279522311327,No,Good,Medium,,0.8918694468527048,-0.08035854768406286,
STD00004,-0.9485890286078494,F,bachelor,-0.679894392998223,-0.7964566463765879,Yes,0.0,1.033126440828586,No,Good,Medium,,-0.32506267767342256,-0.6034325977750655,
STD02315,-1.3101071673575764,M,bachelor,0.8158059264532961,1.6820230101491935,No,-0.33770923548368664,-1.1914756811058802,No,Excellent,Low,,1.0624548550368302,0.2986656039344038,
STD00558,0.4974835263910588,F,high_school,-0.07003306010818823,0.7351547341830561,Yes,-1.4064879467248645,0.49809555074308176,Yes,Good,Medium,,0.8367985670452295,-0.23740396386117818,
STD02176,0.8590016651407858,M,bachelor,0.05563533576006126,0.0,Yes,0.19272168046563842,-1.2662067163607378,No,Poor,Medium,,-0.09269042872969137,0.0160041830193102,
STD01998,0.4974835263910588,M,bachelor,-0.9164466675737515,-1.6147012275928838,No,2.3698634996606294,0.8511726158602372,Yes,Excellent,Medium,,-0.4983344702384017,-0.7870492558627612,
STD00079,-0.22555275110839532,M,high_school,-0.517264704227547,-0.1632323029927557,Yes,0.20855543915069255,0.12877260839661037,No,Excellent,Medium,,-0.8730850913673073,-0.51761935721657,
STD00815,-0.5870708898581224,M,high_school,-0.8006346164794822,0.0,Yes,0.5093968541667276,1.3472134005953809,No,Poor,Medium,,-1.4748351926782404,-0.8136718051611801,
STD01029,0.8590016651407858,M,high_school,-0.07003306010818823,0.3126753675816559,No,0.21647231849321963,2.1681717299168635,No,Excellent,Medium,,-0.35864248243407726,-0.16555594522174635,
STD00764,-0.5870708898581224,F,master,-0.4704470665511403,0.39479664961424654,Yes,-0.9631427035433386,-2.103410922911537,No,Good,Low,,-1.7636215136198716,-0.5439395984493778,
STD01609,0.13596538764133173,M,master,0.9476345378052834,-0.504579800598103,Yes,-1.9527526213592437,1.2638178974848877,No,Good,High,,1.0624548550368302,1.083531136170549,
STD01758,-0.22555275110839532,F,high_school,0.2564583605299109,0.0,No,0.6043994062770546,0.4287798078979961,Yes,Excellent,Low,,1.0624548550368302,0.21059006226164081,
STD01304,-0.9485890286078494,F,high_school,-0.5000161008730815,1.8066890527528845,Yes,-0.7018856852399397,1.53911867351221e-15,Yes,Poor,Medium,,-1.0436704995514345,-0.7033460392117179,
STD00416,1.220519803890513,F,bachelor,0.10984523201695316,-0.34330547564253305,Yes,-1.2006490838191557,-0.8546444932180424,Yes,Good,Low,,0.3666813003960635,0.15268531888588338,
STD01281,0.13596538764133173,F,bachelor,-0.14765177520328365,1.1497187964921587,No,-1.2877347565869557,-1.0658408971991622,No,Good,Medium,,-1.406332390966504,-0.3624914895502877,
STD02021,-0.9485890286078494,M,high_school,-0.6170601950640981,-2.548707134084036,No,0.0,-0.6217869195978323,No,GOOD,Low,,-2.072555717417895,-0.13536200198224058,
STD01269,0.8590016651407858,M,master,0.23058545549821258,-0.8894614718110887,Yes,-0.7335532026100486,-1.4470774828471333,Yes,Excellent,Medium,,1.0624548550368302,0.44804689818277155,
STD00661,0.8590016651407858,F,high_school,0.007585654986906949,-0.28295128041376155,No,-1.0502283763111386,1.2259108506164806,No,Good,Medium,,0.78441407161861,0.033075442244452316,
STD00385,0.8590016651407858,M,doctorate,0.23428158478845512,-0.7519330597324125,No,0.010633455587511548,0.21974952088078484,No,Good,Medium,,0.770982149714347,0.4056357131987789,
STD01352,-0.9485890286078494,F,master,-0.281944472748766,0.0,No,-0.13187037257797857,-0.17556682503259388,Yes,Excellent,Medium,,1.0490229331325691,-0.31109109865184725,
STD00124,-0.9485890286078494,M,bachelor,0.16159104208035002,-0.578785778338396,No,0.6123162856195816,-1.7719950274334721,Yes,Good,Low,,-0.13432938663290353,0.27226914188849205,
STD00417,-0.22555275110839532,M,master,-0.26223178320080526,0.3275165631297144,No,0.9448252180057257,0.08111803519061349,No,Good,High,,0.1450545889757435,-0.3446877828365892,
STD01848,-0.22555275110839532,F,bachelor,0.22196115382097972,0.9844868193904397,Yes,1.7285962729159228,0.7417837091828359,Yes,  Excellent ,High,,1.0624548550368302,-0.033176123418552965,
STD00632,0.4974835263910588,M,bachelor,-0.07003306010818823,0.6965676257581038,Yes,0.0,0.2933974976536883,Yes,Good,Low,,1.0624548550368302,-0.2312233492137588,
STD00541,-0.5870708898581224,M,master,-0.5197287904210421,0.0,No,0.9448252180057257,-0.4874876678354794,No,Good,Medium,,-0.23238241653401584,-0.541490329901969,
STD02202,-1.3101071673575764,F,bachelor,-0.6860546084819606,2.4547545916847753,Yes,-1.0739790143387205,-0.9629503414134886,Yes,Good,Medium,,-0.32506267767342256,-0.8765227686751033,
STD01390,-0.22555275110839532,M,bachelor,-0.35093888616662855,-0.5510822133153531,Yes,-0.4089611495664317,1.2085819149052095,Yes,Poor,Medium,,-0.6326536892810206,-0.2835700351222658,
STD01058,0.13596538764133173,M,doctorate,0.794861193808588,-0.43037382285781023,Yes,0.6677344410172725,1.206415797941301,No,Good,Medium,,1.0624548550368302,0.8916274183460946,
STD01198,-0.9485890286078494,M,high_school,-0.1328672580423132,-0.22754415036767603,Yes,1.0714952874861616,0.2414106905198744,No,Poor,Medium,,-0.5332574671894814,-0.12142886088933619,
STD02275,1.220519803890513,M,high_school,-0.87702128847783,-0.5698810610095604,Yes,-1.1848153251341016,-0.40409216472498544,No,Good,Medium,,-2.8166841909140024,-0.8442015332122783,
STD01793,-0.5870708898581224,M,bachelor,0.32545277394777344,-0.6668435385902102,No,-0.8523063927479575,-0.03910145630633181,Yes,Good,Medium,,0.9187332906612289,0.4775991553359961,
STD00930,1.220519803890513,M,high_school,-0.9041262366062761,-0.41256438820013996,No,-0.3456261148262144,0.44719180209122217,No,Good,Low,,-2.100762753416844,-0.8853431810668072,
STD01116,-0.5870708898581224,F,high_school,0.2318174985949601,4.45237951245346,Yes,1.681094996860759,-1.5759614421997141,No,Poor,Medium,,-0.5440030047128906,-0.45014896511158636,
STD00488,1.220519803890513,  F ,master,-0.582562988355167,1.0844175360807011,No,0.0,-0.01960640363115151,No,Excellent,Medium,,-0.5883283469969566,-0.7098016300900477,
STD00873,-1.3101071673575764,F,master,-0.15011586139677868,0.6233510610543487,Yes,-0.28229108008599646,0.3637962989807282,Yes,Excellent,Medium,,0.9200764828516539,-0.2894814329982936,
